Year,SERIES,UNIT_MEASURE,Value
2001,Broj pothranjenih ljudi,Milioni,0.1
2002,Broj pothranjenih ljudi,Milioni,0.1
2003,Broj pothranjenih ljudi,Milioni,0.1
2001,Rasprostranjenost pothranjenosti,Procenat,3.2
2002,Rasprostranjenost pothranjenosti,Procenat,3.0
2003,Rasprostranjenost pothranjenosti,Procenat,2.6
2004,Rasprostranjenost pothranjenosti,Procenat,2.5
2005,Rasprostranjenost pothranjenosti,Procenat,2.5
2006,Rasprostranjenost pothranjenosti,Procenat,2.5
2007,Rasprostranjenost pothranjenosti,Procenat,2.5
2008,Rasprostranjenost pothranjenosti,Procenat,2.5
2009,Rasprostranjenost pothranjenosti,Procenat,2.5
2010,Rasprostranjenost pothranjenosti,Procenat,2.5
2011,Rasprostranjenost pothranjenosti,Procenat,2.5
2012,Rasprostranjenost pothranjenosti,Procenat,2.5
2013,Rasprostranjenost pothranjenosti,Procenat,2.5
2014,Rasprostranjenost pothranjenosti,Procenat,2.5
2015,Rasprostranjenost pothranjenosti,Procenat,2.5
2016,Rasprostranjenost pothranjenosti,Procenat,2.5
2017,Rasprostranjenost pothranjenosti,Procenat,2.5
2018,Rasprostranjenost pothranjenosti,Procenat,2.5
2019,Rasprostranjenost pothranjenosti,Procenat,2.5
2020,Rasprostranjenost pothranjenosti,Procenat,2.5
