Year,SERIES,UNIT_MEASURE,Value
2022,SH_LGR_ACSRHE,Procenat,70
2022,SH_LGR_ACSRHEC1,Procenat,100
2022,SH_LGR_ACSRHEC10,Procenat,100
2022,SH_LGR_ACSRHEC11,Procenat,100
2022,SH_LGR_ACSRHEC12,Procenat,100
2022,SH_LGR_ACSRHEC13,Procenat,0
2022,SH_LGR_ACSRHEC2,Procenat,54
2022,SH_LGR_ACSRHEC3,Procenat,50
2022,SH_LGR_ACSRHEC4,Procenat,100
2022,SH_LGR_ACSRHEC5,Procenat,0
2022,SH_LGR_ACSRHEC6,Procenat,100
2022,SH_LGR_ACSRHEC7,Procenat,0
2022,SH_LGR_ACSRHEC8,Procenat,100
2022,SH_LGR_ACSRHEC9,Procenat,100
2022,SH_LGR_ACSRHES1,Procenat,76
2022,SH_LGR_ACSRHES2,Procenat,33
2022,SH_LGR_ACSRHES3,Procenat,100
2022,SH_LGR_ACSRHES4,Procenat,75
