Year,SERIES,UNIT_MEASURE,Value
2000,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.53
2001,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.16
2002,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.15
2003,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,5.91
2004,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.09
2005,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.12
2006,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.09
2007,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,5.75
2008,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.12
2009,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.43
2010,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.66
2011,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,7.27
2012,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.85
2013,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.46
2014,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,5.94
2015,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,5.86
2016,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.21
2017,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.0
2018,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.41
2019,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.02
2020,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,6.1
2021,Energetski intenzitet primarne energije (megadžuli po konstantnom BDP-u pariteta kupovne moći za 2017.),Megadžula po konstantni američkog dolara PPP BDP,5.89
