Year,SERIES,UNIT_MEASURE,Value
2003,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,83.47171
2004,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,86.24788
2005,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,59.63647
2006,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,61.56456
2007,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,57.82445
2008,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,51.96723
2009,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,46.89452
2010,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,49.15388
2011,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,51.64659
2012,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,50.37305
2013,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,49.38217
2014,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,48.5627
2015,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,53.03225
2016,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,54.53435
2017,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,56.92052
2018,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,56.81212
2019,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,56.38951
2020,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,45.70763
2021,Udio domaćeg budžeta koji se finansira iz domaćih poreza,PT,53.0608
