Year,SERIES,UNIT_MEASURE,Value
2000,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-7.1068
2005,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-16.4344
2010,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-6.0005
2011,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-9.4792
2012,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-8.6259
2013,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-5.3259
2014,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-7.3509
2015,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-5.0354
2016,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-4.6987
2017,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-4.7788
2018,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-3.2306
2019,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-2.5969
2020,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-2.8395
2021,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-1.4726
2022,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-4.3907
2023,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-2.1352
2024,Stanje tekućeg računa kao proporcija BDP-a (%),Procenat,-3.4705
2000,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),
2005,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),-2566375.5
2010,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),121005146.4
2011,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),34933677.2
2012,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),12622204.9
2013,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),98103926.6
2014,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),69960410.4
2015,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),61636693.8
2016,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),94816416.2
2017,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),89476552.7
2018,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),149838740.9
2019,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),123009925.5
2020,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),3861346.05
2021,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),45106909.92
2022,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),137948408.5
2023,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),246931365.3
2024,"Portfolio ulaganja, neto (platni bilans, tekući američki dolari)",(tekući američki dolari),221082148.0
2000,"Direktne strane investicije, neto prilivi, kao proporcija BDP-a (%)",Procenat,2.62359
2005,"Direktne strane investicije, neto prilivi, kao proporcija BDP-a (%)",Procenat,5.55844
2010,"Direktne strane investicije, neto prilivi, kao proporcija BDP-a (%)",Procenat,2.58402
2011,"Direktne strane investicije, neto prilivi, kao proporcija BDP-a (%)",Procenat,2.52953
2012,"Direktne strane investicije, neto prilivi, kao proporcija BDP-a (%)",Procenat,2.2754
2013,"Direktne strane investicije, neto prilivi, kao proporcija BDP-a (%)",Procenat,1.72338
2014,"Direktne strane investicije, neto prilivi, kao proporcija BDP-a (%)",Procenat,2.9359
