Year,SERIES,UNIT_MEASURE,Value
2003,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,55.34689
2004,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,57.25219
2005,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,61.48538
2006,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,164.44144
2007,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,184.20563
2012,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,155.74572
2013,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,228.0143
2014,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,283.73763
2015,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,353.6653
2016,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,406.85468
2017,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,471.50932
2018,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,459.76526
2019,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,451.01282
2020,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,446.11618
2021,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,445.69281
2022,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,540.14789
2023,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,669.76765
2024,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika,Na milion stanovnika,705.15606
