Year,SERIES,UNIT_MEASURE,Value
2000,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,10802.44834
2001,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,9647.922
2002,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,8848.91557
2003,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,6711.33553
2004,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,5271.49539
2005,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,2622.92602
2006,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,4709.90732
2007,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,1927.85406
2008,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,1864.58337
2009,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,1787.67463
2010,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,1640.56014
2011,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,1555.59185
2012,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,1405.96886
2013,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,741.00384
2014,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,614.11019
2015,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,533.89522
2016,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,524.53394
2017,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,516.54974
2018,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,501.06383
2019,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,495.60286
2020,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,473.45874
2021,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,562.54749
2022,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,605.67554
2023,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,604.63262
2024,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)",Na 100 000 stanovnika,843.52131
