Year,Value,UNIT_MEASURE,SERIES
2000,0.00037,PT,EN_LKRV_PWAP
2001,0.00072,PT,EN_LKRV_PWAP
2002,0.00112,PT,EN_LKRV_PWAP
2003,0.00151,PT,EN_LKRV_PWAP
2004,0.00184,PT,EN_LKRV_PWAP
2005,0.00183,PT,EN_LKRV_PWAP
2006,0.00187,PT,EN_LKRV_PWAP
2007,0.00187,PT,EN_LKRV_PWAP
2008,0.00183,PT,EN_LKRV_PWAP
2009,0.00184,PT,EN_LKRV_PWAP
2010,0.00183,PT,EN_LKRV_PWAP
2011,0.0018,PT,EN_LKRV_PWAP
2012,0.00177,PT,EN_LKRV_PWAP
2013,0.00176,PT,EN_LKRV_PWAP
2014,0.0018,PT,EN_LKRV_PWAP
2015,0.00185,PT,EN_LKRV_PWAP
2016,0.00188,PT,EN_LKRV_PWAP
2017,0.00191,PT,EN_LKRV_PWAP
2018,0.00195,PT,EN_LKRV_PWAP
2019,0.00197,PT,EN_LKRV_PWAP
2020,0.00194,PT,EN_LKRV_PWAP
2000,18.9211,KM2,EN_LKRV_PWAN
2001,37.08134,KM2,EN_LKRV_PWAN
2002,57.09037,KM2,EN_LKRV_PWAN
2003,77.13374,KM2,EN_LKRV_PWAN
2004,94.01254,KM2,EN_LKRV_PWAN
2005,93.9408,KM2,EN_LKRV_PWAN
2006,95.99758,KM2,EN_LKRV_PWAN
2007,95.83309,KM2,EN_LKRV_PWAN
2008,93.65994,KM2,EN_LKRV_PWAN
2009,94.04692,KM2,EN_LKRV_PWAN
2010,93.58104,KM2,EN_LKRV_PWAN
2011,92.20307,KM2,EN_LKRV_PWAN
2012,90.77127,KM2,EN_LKRV_PWAN
2013,90.25489,KM2,EN_LKRV_PWAN
2014,92.19039,KM2,EN_LKRV_PWAN
2015,94.6941,KM2,EN_LKRV_PWAN
2016,96.10445,KM2,EN_LKRV_PWAN
2017,98.00787,KM2,EN_LKRV_PWAN
2018,99.97525,KM2,EN_LKRV_PWAN
2019,100.93968,KM2,EN_LKRV_PWAN
2020,99.3012,KM2,EN_LKRV_PWAN
2006,2.18945,PT,EN_LKRV_PWAC
2007,2.01434,PT,EN_LKRV_PWAC
2008,-0.29897,PT,EN_LKRV_PWAC
2009,0.111296,PT,EN_LKRV_PWAC
2010,-0.38296,PT,EN_LKRV_PWAC
2011,-1.84982,PT,EN_LKRV_PWAC
2012,-3.37396,PT,EN_LKRV_PWAC
2013,-3.92365,PT,EN_LKRV_PWAC
2014,-1.86332,PT,EN_LKRV_PWAC
2015,0.80434,PT,EN_LKRV_PWAC
2016,2.30321,PT,EN_LKRV_PWAC
2017,4.3294,PT,EN_LKRV_PWAC
2018,6.42387,PT,EN_LKRV_PWAC
2019,7.4503,PT,EN_LKRV_PWAC
2020,5.70624,PT,EN_LKRV_PWAC
2000,9e-05,PT,EN_LKRV_SWAP
2001,0.00031,PT,EN_LKRV_SWAP
2002,0.00073,PT,EN_LKRV_SWAP
2003,0.001,PT,EN_LKRV_SWAP
2004,0.00123,PT,EN_LKRV_SWAP
2005,0.00159,PT,EN_LKRV_SWAP
2006,0.00185,PT,EN_LKRV_SWAP
2007,0.00184,PT,EN_LKRV_SWAP
2008,0.00186,PT,EN_LKRV_SWAP
2009,0.00201,PT,EN_LKRV_SWAP
2010,0.00189,PT,EN_LKRV_SWAP
2011,0.00188,PT,EN_LKRV_SWAP
2012,0.00168,PT,EN_LKRV_SWAP
2013,0.00164,PT,EN_LKRV_SWAP
2014,0.00178,PT,EN_LKRV_SWAP
2015,0.00191,PT,EN_LKRV_SWAP
2016,0.00172,PT,EN_LKRV_SWAP
2017,0.00195,PT,EN_LKRV_SWAP
2018,0.00204,PT,EN_LKRV_SWAP
2019,0.00205,PT,EN_LKRV_SWAP
2020,0.00187,PT,EN_LKRV_SWAP
2000,4.53895,KM2,EN_LKRV_SWAN
2001,15.91319,KM2,EN_LKRV_SWAN
2002,37.17754,KM2,EN_LKRV_SWAN
2003,50.97623,KM2,EN_LKRV_SWAN
2004,63.17394,KM2,EN_LKRV_SWAN
2005,81.45977,KM2,EN_LKRV_SWAN
