Year,Value,UNIT_MEASURE,SERIES
2006,0.40624,KG_PER_CON_USD,EN_ATM_CO2GDP
2007,0.40485,KG_PER_CON_USD,EN_ATM_CO2GDP
2008,0.4219,KG_PER_CON_USD,EN_ATM_CO2GDP
2009,0.4341,KG_PER_CON_USD,EN_ATM_CO2GDP
2010,0.43634,KG_PER_CON_USD,EN_ATM_CO2GDP
2011,0.49381,KG_PER_CON_USD,EN_ATM_CO2GDP
2012,0.46067,KG_PER_CON_USD,EN_ATM_CO2GDP
2013,0.44718,KG_PER_CON_USD,EN_ATM_CO2GDP
2014,0.3944,KG_PER_CON_USD,EN_ATM_CO2GDP
2015,0.38076,KG_PER_CON_USD,EN_ATM_CO2GDP
2016,0.42053,KG_PER_CON_USD,EN_ATM_CO2GDP
2017,0.41305,KG_PER_CON_USD,EN_ATM_CO2GDP
2018,0.39604,KG_PER_CON_USD,EN_ATM_CO2GDP
2019,0.35931,KG_PER_CON_USD,EN_ATM_CO2GDP
2020,0.3662,KG_PER_CON_USD,EN_ATM_CO2GDP
2021,0.34399,KG_PER_CON_USD,EN_ATM_CO2GDP
2022,0.32844,KG_PER_CON_USD,EN_ATM_CO2GDP
2023,0.29842,KG_PER_CON_USD,EN_ATM_CO2GDP
