Year,Value,UNIT_MEASURE,SERIES
2000,146.07558,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2001,118.86707,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2002,265.17369,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2003,381.05307,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2004,511.18617,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2005,351.18582,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2006,554.69003,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2007,1819.24423,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2008,1001.64769,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2009,249.9485,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2010,406.08909,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2011,496.52508,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2012,394.87324,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2013,276.36197,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2014,550.1991,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2015,361.14013,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2016,349.75913,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2017,491.88802,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2018,581.38305,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2019,457.51398,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2020,479.64858,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2021,715.56311,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2022,816.15644,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2023,1047.7504,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2024,1113.37777,Millions of current United States dollars,Foreign direct investment (FDI) inflows
2019,290.9462,Millions of current United States dollars,Gross receipts by developing countries of official sustainable development grants (millions of United States dollars)
2020,352.68284,Millions of current United States dollars,Gross receipts by developing countries of official sustainable development grants (millions of United States dollars)
2021,359.04828,Millions of current United States dollars,Gross receipts by developing countries of official sustainable development grants (millions of United States dollars)
2022,281.25091,Millions of current United States dollars,Gross receipts by developing countries of official sustainable development grants (millions of United States dollars)
2023,333.6494,Millions of current United States dollars,Gross receipts by developing countries of official sustainable development grants (millions of United States dollars)
2024,334.72363,Millions of current United States dollars,Gross receipts by developing countries of official sustainable development grants (millions of United States dollars)
2016,276.8741,Millions of current United States dollars,Gross receipts by developing countries of mobilised private finance (MPF) - on an experimental basis (millions of United States dollars)
2017,7.71555,Millions of current United States dollars,Gross receipts by developing countries of mobilised private finance (MPF) - on an experimental basis (millions of United States dollars)
2018,201.69524,Millions of current United States dollars,Gross receipts by developing countries of mobilised private finance (MPF) - on an experimental basis (millions of United States dollars)
2019,34.10933,Millions of current United States dollars,Gross receipts by developing countries of mobilised private finance (MPF) - on an experimental basis (millions of United States dollars)
2020,211.41827,Millions of current United States dollars,Gross receipts by developing countries of mobilised private finance (MPF) - on an experimental basis (millions of United States dollars)
2021,225.10251,Millions of current United States dollars,Gross receipts by developing countries of mobilised private finance (MPF) - on an experimental basis (millions of United States dollars)
2022,215.22146,Millions of current United States dollars,Gross receipts by developing countries of mobilised private finance (MPF) - on an experimental basis (millions of United States dollars)
2023,97.38834,Millions of current United States dollars,Gross receipts by developing countries of mobilised private finance (MPF) - on an experimental basis (millions of United States dollars)
2024,143.53746,Millions of current United States dollars,Gross receipts by developing countries of mobilised private finance (MPF) - on an experimental basis (millions of United States dollars)
2019,202.80984,Millions of current United States dollars,Gross receipts by developing countries of official concessional sustainable development loans (millions of United States dollars)
2020,139.12384,Millions of current United States dollars,Gross receipts by developing countries of official concessional sustainable development loans (millions of United States dollars)
2021,251.65557,Millions of current United States dollars,Gross receipts by developing countries of official concessional sustainable development loans (millions of United States dollars)
2022,101.73247,Millions of current United States dollars,Gross receipts by developing countries of official concessional sustainable development loans (millions of United States dollars)
2023,169.17227,Millions of current United States dollars,Gross receipts by developing countries of official concessional sustainable development loans (millions of United States dollars)
2024,181.75427,Millions of current United States dollars,Gross receipts by developing countries of official concessional sustainable development loans (millions of United States dollars)
2019,206.29082,Millions of current United States dollars,Gross receipts by developing countries of official non-concessional sustainable development loans (millions of United States dollars)
2020,419.31387,Millions of current United States dollars,Gross receipts by developing countries of official non-concessional sustainable development loans (millions of United States dollars)
2021,492.29026,Millions of current United States dollars,Gross receipts by developing countries of official non-concessional sustainable development loans (millions of United States dollars)
2022,369.46213,Millions of current United States dollars,Gross receipts by developing countries of official non-concessional sustainable development loans (millions of United States dollars)
2023,157.8155,Millions of current United States dollars,Gross receipts by developing countries of official non-concessional sustainable development loans (millions of United States dollars)
2024,354.50299,Millions of current United States dollars,Gross receipts by developing countries of official non-concessional sustainable development loans (millions of United States dollars)
2016,0.4818,Millions of current United States dollars,Gross receipts by developing countries of private grants (millions of United States dollars)
2017,0.16011,Millions of current United States dollars,Gross receipts by developing countries of private grants (millions of United States dollars)
2018,2.41508,Millions of current United States dollars,Gross receipts by developing countries of private grants (millions of United States dollars)
2020,0.29894,Millions of current United States dollars,Gross receipts by developing countries of private grants (millions of United States dollars)
2021,2.91168,Millions of current United States dollars,Gross receipts by developing countries of private grants (millions of United States dollars)
2022,0.48472,Millions of current United States dollars,Gross receipts by developing countries of private grants (millions of United States dollars)
2023,0.30331,Millions of current United States dollars,Gross receipts by developing countries of private grants (millions of United States dollars)
2024,2.48768,Millions of current United States dollars,Gross receipts by developing countries of private grants (millions of United States dollars)
