Year,Value,UNIT_MEASURE,SERIES
2000,10802.44834,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2001,9647.922,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2002,8848.91557,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2003,6711.33553,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2004,5271.49539,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2005,2622.92602,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2006,4709.90732,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2007,1927.85406,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2008,1864.58337,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2009,1787.67463,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2010,1640.56014,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2011,1555.59185,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2012,1405.96886,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2013,741.00384,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2014,614.11019,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2015,533.89522,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2016,524.53394,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2017,516.54974,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2018,501.06383,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2019,495.60286,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2020,473.45874,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2021,562.54749,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2022,605.67554,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2023,604.63262,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
2024,843.52131,"Per 100,000 population","Number of refugees per 100,000 population, by country of origin (per 100,000 population)"
