Year,Value,UNIT_MEASURE,SERIES
2000,98.9,Percent,Proportion of births attended by skilled health personnel
2001,99.9,Percent,Proportion of births attended by skilled health personnel
2002,99.9,Percent,Proportion of births attended by skilled health personnel
2003,99.9,Percent,Proportion of births attended by skilled health personnel
2004,99.9,Percent,Proportion of births attended by skilled health personnel
2005,99.9,Percent,Proportion of births attended by skilled health personnel
2006,99.9,Percent,Proportion of births attended by skilled health personnel
2007,99.9,Percent,Proportion of births attended by skilled health personnel
2008,99.9,Percent,Proportion of births attended by skilled health personnel
2009,99.9,Percent,Proportion of births attended by skilled health personnel
2010,99.9,Percent,Proportion of births attended by skilled health personnel
2011,99.9,Percent,Proportion of births attended by skilled health personnel
2012,99.9,Percent,Proportion of births attended by skilled health personnel
2014,99.9,Percent,Proportion of births attended by skilled health personnel
2015,99.9,Percent,Proportion of births attended by skilled health personnel
2016,99.9,Percent,Proportion of births attended by skilled health personnel
2017,99.9,Percent,Proportion of births attended by skilled health personnel
2018,99.9,Percent,Proportion of births attended by skilled health personnel
2019,99.9,Percent,Proportion of births attended by skilled health personnel
