Year,Value,UNIT_MEASURE,SERIES
2000,0.01657,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2001,0.01666,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2002,0.01547,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2003,0.01765,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2004,0.01943,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2005,0.02285,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2006,0.0274,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2007,0.02961,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2008,0.03109,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2009,0.03149,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2010,0.03139,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2011,0.0319,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2012,0.02789,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2013,0.03002,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2014,0.03099,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2015,0.03078,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2016,0.0332,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2017,0.03609,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2018,0.03674,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2019,0.0346,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2020,0.03488,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2021,0.03864,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2022,0.03886,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2023,0.03865,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2023,0.03635,Percent,Developing countries’ and least developed countries’ share of global merchandise exports (%)
2000,0.02957,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2001,0.03257,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2002,0.03208,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2003,0.03802,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2004,0.03751,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2005,0.03665,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2006,0.03746,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2007,0.04951,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2008,0.04968,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2009,0.04751,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2010,0.04257,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2011,0.03764,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2012,0.03412,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2013,0.03289,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2014,0.03139,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2015,0.03312,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2016,0.03478,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2017,0.03578,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2018,0.03734,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2019,0.03712,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2020,0.02842,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2021,0.03825,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
2022,0.04112,Percent,Developing countries’ and least developed countries’ share of global services exports (%)
