Year,Value,UNIT_MEASURE,SERIES
2001,14.1,Percent,Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income
2004,7.14,Percent,Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income
2007,10.25,Percent,Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income
2011,8.56,Percent,Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income
2015,8.18,Percent,Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income
2001,3.45,Percent,Proportion of population with large household expenditures on health (greater than 25%) as a share of total household expenditure or income
2004,0.45,Percent,Proportion of population with large household expenditures on health (greater than 25%) as a share of total household expenditure or income
2007,1.9,Percent,Proportion of population with large household expenditures on health (greater than 25%) as a share of total household expenditure or income
2011,1.27,Percent,Proportion of population with large household expenditures on health (greater than 25%) as a share of total household expenditure or income
2015,1.39,Percent,Proportion of population with large household expenditures on health (greater than 25%) as a share of total household expenditure or income
