Year,Value,UNIT_MEASURE,SERIES
2000,54.0494,Percent,FI_FSI_FSLS
2001,65.07871,Percent,FI_FSI_FSLS
2002,51.51903,Percent,FI_FSI_FSLS
2003,58.73752,Percent,FI_FSI_FSLS
2004,59.52544,Percent,FI_FSI_FSLS
2005,61.91274,Percent,FI_FSI_FSLS
2006,60.77306,Percent,FI_FSI_FSLS
2007,61.28471,Percent,FI_FSI_FSLS
2008,78.89405,Percent,FI_FSI_FSLS
2009,81.60722,Percent,FI_FSI_FSLS
2010,71.74154,Percent,FI_FSI_FSLS
2011,67.32943,Percent,FI_FSI_FSLS
2012,65.28876,Percent,FI_FSI_FSLS
2013,65.89659,Percent,FI_FSI_FSLS
2014,65.61993,Percent,FI_FSI_FSLS
2015,61.92074,Percent,FI_FSI_FSLS
2016,61.61892,Percent,FI_FSI_FSLS
2017,59.85051,Percent,FI_FSI_FSLS
2018,60.43847,Percent,FI_FSI_FSLS
2019,61.03062,Percent,FI_FSI_FSLS
2020,51.34221,Percent,FI_FSI_FSLS
2021,51.2768,Percent,FI_FSI_FSLS
2003,33.09814,Percent,FI_FSI_FSSNO
2004,9.20791,Percent,FI_FSI_FSSNO
2005,6.34987,Percent,FI_FSI_FSSNO
2006,6.81397,Percent,FI_FSI_FSSNO
2007,4.3397,Percent,FI_FSI_FSSNO
2008,4.61266,Percent,FI_FSI_FSSNO
2009,1.31004,Percent,FI_FSI_FSSNO
2010,3.41532,Percent,FI_FSI_FSSNO
2011,12.70493,Percent,FI_FSI_FSSNO
2012,4.41682,Percent,FI_FSI_FSSNO
2013,5.72097,Percent,FI_FSI_FSSNO
2014,9.85365,Percent,FI_FSI_FSSNO
2015,8.30719,Percent,FI_FSI_FSSNO
2016,1.58889,Percent,FI_FSI_FSSNO
2017,-0.21428,Percent,FI_FSI_FSSNO
2018,2.10767,Percent,FI_FSI_FSSNO
2019,3.42322,Percent,FI_FSI_FSSNO
2020,4.17421,Percent,FI_FSI_FSSNO
2021,3.9976,Percent,FI_FSI_FSSNO
2000,30.30251,Percent,FI_FSI_FSKNL
2001,33.46471,Percent,FI_FSI_FSKNL
2002,24.41932,Percent,FI_FSI_FSKNL
2003,19.77382,Percent,FI_FSI_FSKNL
2004,15.53339,Percent,FI_FSI_FSKNL
2005,15.65278,Percent,FI_FSI_FSKNL
2006,11.76116,Percent,FI_FSI_FSKNL
2007,9.53645,Percent,FI_FSI_FSKNL
2008,10.27404,Percent,FI_FSI_FSKNL
2009,19.64209,Percent,FI_FSI_FSKNL
2010,32.8362,Percent,FI_FSI_FSKNL
2011,20.59918,Percent,FI_FSI_FSKNL
2012,24.78804,Percent,FI_FSI_FSKNL
2013,26.44458,Percent,FI_FSI_FSKNL
2014,24.63512,Percent,FI_FSI_FSKNL
2015,24.8954,Percent,FI_FSI_FSKNL
2016,17.55071,Percent,FI_FSI_FSKNL
2017,13.51627,Percent,FI_FSI_FSKNL
2018,11.42326,Percent,FI_FSI_FSKNL
2019,9.61235,Percent,FI_FSI_FSKNL
2020,7.3803,Percent,FI_FSI_FSKNL
2021,6.9967,Percent,FI_FSI_FSKNL
2000,21.21596,Percent,FI_FSI_FSANL
2001,17.9071,Percent,FI_FSI_FSANL
2002,11.01722,Percent,FI_FSI_FSANL
2003,8.38583,Percent,FI_FSI_FSANL
2004,6.07354,Percent,FI_FSI_FSANL
2005,5.2756,Percent,FI_FSI_FSANL
2006,3.99876,Percent,FI_FSI_FSANL
2007,3.01859,Percent,FI_FSI_FSANL
2008,3.0912,Percent,FI_FSI_FSANL
2009,5.87121,Percent,FI_FSI_FSANL
2010,11.42178,Percent,FI_FSI_FSANL
2011,11.79971,Percent,FI_FSI_FSANL
2012,13.46569,Percent,FI_FSI_FSANL
2013,15.11985,Percent,FI_FSI_FSANL
2014,14.16531,Percent,FI_FSI_FSANL
2015,13.70842,Percent,FI_FSI_FSANL
2016,11.77772,Percent,FI_FSI_FSANL
2017,10.04628,Percent,FI_FSI_FSANL
2018,8.770334,Percent,FI_FSI_FSANL
2019,7.41166,Percent,FI_FSI_FSANL
2020,6.1224,Percent,FI_FSI_FSANL
2021,5.7789,Percent,FI_FSI_FSANL
2000,26.47587,Percent,FI_FSI_FSKRTC
2001,22.35867,Percent,FI_FSI_FSKRTC
2002,18.94798,Percent,FI_FSI_FSKRTC
2003,15.92226,Percent,FI_FSI_FSKRTC
2004,14.92504,Percent,FI_FSI_FSKRTC
2005,13.67148,Percent,FI_FSI_FSKRTC
2006,13.61705,Percent,FI_FSI_FSKRTC
2007,12.59725,Percent,FI_FSI_FSKRTC
2008,12.00377,Percent,FI_FSI_FSKRTC
2009,12.39212,Percent,FI_FSI_FSKRTC
2010,12.64014,Percent,FI_FSI_FSKRTC
2011,13.56927,Percent,FI_FSI_FSKRTC
2012,14.06259,Percent,FI_FSI_FSKRTC
2013,15.23422,Percent,FI_FSI_FSKRTC
2014,14.34523,Percent,FI_FSI_FSKRTC
2015,13.76124,Percent,FI_FSI_FSKRTC
2016,15.02839,Percent,FI_FSI_FSKRTC
