Year,Value,UNIT_MEASURE,SERIES
2000,2.5,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2001,2.5,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2002,2.5,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2003,2.5,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2004,2.5,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2005,2.5,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2006,2.5,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2007,2.6,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2008,2.6,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2009,2.9,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2010,2.9,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2011,2.8,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2012,2.9,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2013,2.9,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2014,2.7,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2015,2.78,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2016,2.79,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2017,2.66,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
2018,2.66,Percent,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources
