Year,Value,UNIT_MEASURE,SERIES
2000,-7.1068,Percent,Current account balance as a proportion of GDP (%)
2005,-16.4344,Percent,Current account balance as a proportion of GDP (%)
2010,-6.0005,Percent,Current account balance as a proportion of GDP (%)
2011,-9.4792,Percent,Current account balance as a proportion of GDP (%)
2012,-8.6259,Percent,Current account balance as a proportion of GDP (%)
2013,-5.3259,Percent,Current account balance as a proportion of GDP (%)
2014,-7.3509,Percent,Current account balance as a proportion of GDP (%)
2015,-5.0354,Percent,Current account balance as a proportion of GDP (%)
2016,-4.6987,Percent,Current account balance as a proportion of GDP (%)
2017,-4.7788,Percent,Current account balance as a proportion of GDP (%)
2018,-3.2306,Percent,Current account balance as a proportion of GDP (%)
2019,-2.5969,Percent,Current account balance as a proportion of GDP (%)
2020,-2.8395,Percent,Current account balance as a proportion of GDP (%)
2021,-1.4726,Percent,Current account balance as a proportion of GDP (%)
2022,-4.3907,Percent,Current account balance as a proportion of GDP (%)
2023,-2.1352,Percent,Current account balance as a proportion of GDP (%)
2024,-3.4705,Percent,Current account balance as a proportion of GDP (%)
2000,,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2005,-2566375.5,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2010,121005146.4,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2011,34933677.2,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2012,12622204.9,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2013,98103926.6,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2014,69960410.4,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2015,61636693.8,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2016,94816416.2,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2017,89476552.7,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2018,149838740.9,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
2019,123009925.5,(Current United States dollars),"Portfolio investment, net (Balance of Payments, current United States dollars)"
