Year,Value,UNIT_MEASURE,SERIES
2000,12.62,Percent,SL_EMP_PCAP
2001,2.65,Percent,SL_EMP_PCAP
2002,4.84,Percent,SL_EMP_PCAP
2003,4.42,Percent,SL_EMP_PCAP
2004,7.7,Percent,SL_EMP_PCAP
2005,5.59,Percent,SL_EMP_PCAP
2006,6.75,Percent,SL_EMP_PCAP
2007,2.15,Percent,SL_EMP_PCAP
2008,-2.75,Percent,SL_EMP_PCAP
2009,-0.38,Percent,SL_EMP_PCAP
2010,5.34,Percent,SL_EMP_PCAP
2011,3.88,Percent,SL_EMP_PCAP
2012,0.62,Percent,SL_EMP_PCAP
2013,3.79,Percent,SL_EMP_PCAP
2014,0.18,Percent,SL_EMP_PCAP
2015,5.68,Percent,SL_EMP_PCAP
2016,1.56,Percent,SL_EMP_PCAP
2017,-2.04,Percent,SL_EMP_PCAP
2018,2.69,Percent,SL_EMP_PCAP
2019,-1.47,Percent,SL_EMP_PCAP
2020,-1.09,Percent,SL_EMP_PCAP
2021,1.07,Percent,SL_EMP_PCAP
2022,1.89,Percent,SL_EMP_PCAP
