Year,Value,UNIT_MEASURE,SERIES
2000,12.67419,Percent,DT_TDS_DECT
2001,11.979,Percent,DT_TDS_DECT
2002,5.93503,Percent,DT_TDS_DECT
2003,5.22393,Percent,DT_TDS_DECT
2004,4.11623,Percent,DT_TDS_DECT
2005,3.58475,Percent,DT_TDS_DECT
2006,3.34136,Percent,DT_TDS_DECT
2007,3.1481,Percent,DT_TDS_DECT
2008,2.70532,Percent,DT_TDS_DECT
2009,3.28689,Percent,DT_TDS_DECT
2010,3.629,Percent,DT_TDS_DECT
2011,3.68589,Percent,DT_TDS_DECT
2012,4.4527,Percent,DT_TDS_DECT
2013,7.053,Percent,DT_TDS_DECT
2014,7.7323,Percent,DT_TDS_DECT
2015,7.2828,Percent,DT_TDS_DECT
2016,6.471,Percent,DT_TDS_DECT
2017,7.4196,Percent,DT_TDS_DECT
2018,6.8138,Percent,DT_TDS_DECT
2019,6.0291,Percent,DT_TDS_DECT
2020,6.1817,Percent,DT_TDS_DECT
2021,4.6361,Percent,DT_TDS_DECT
2022,3.7435,Percent,DT_TDS_DECT
