Year,Value,UNIT_MEASURE,SERIES
2000,0.01657,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2001,0.01666,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2002,0.01547,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2003,0.01765,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2004,0.01943,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2005,0.02285,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2006,0.0274,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2007,0.02961,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2008,0.03109,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2009,0.03149,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2010,0.03139,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2011,0.0319,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2012,0.02789,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2013,0.03002,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2014,0.03099,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2015,0.03078,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2016,0.0332,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2017,0.03609,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2018,0.03674,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2019,0.0346,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2020,0.03488,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2021,0.03864,Postotak,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
