Year,Value,UNIT_MEASURE,SERIES
2000,,Index,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi
2005,,Index,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi
2010,,Index,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi
2015,,Index,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi
2017,,Index,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi
2019,,Index,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi
2021,,Index,Indeks pokrivenosti uslugama univerzalne zdravstvene skrbi
2000,54.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2001,54.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2002,55.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2003,55.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2004,56.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2005,56.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2006,57.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2007,57.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2008,58.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2009,58.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2010,59.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2011,60.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2012,61.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2013,62.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2014,63.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2015,64.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2016,65.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2017,62.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2018,63.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2019,64.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2020,64.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2021,64.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2022,64.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
2023,64.0,Index,"Indeks pokrivenosti uslugama univerzalnog zdravstvenog osiguranja (UHC), metodologija za 2025"
