Year,Value,UNIT_MEASURE,SERIES
2000,98.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2001,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2002,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2003,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2004,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2005,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2006,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2007,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2008,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2009,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2010,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2011,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2012,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2014,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2015,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2016,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2017,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2018,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
2019,99.9,Postotak,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika
