Year,Value,UNIT_MEASURE,SERIES
2000,6.53,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2001,6.16,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2002,6.15,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2003,5.91,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2004,6.09,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2005,6.12,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2006,6.09,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2007,5.75,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2008,6.12,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2009,6.43,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2010,6.66,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2011,7.27,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2012,6.85,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2013,6.46,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2014,5.94,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2015,5.86,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2016,6.21,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2017,6.0,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2018,6.41,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2019,6.02,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2020,6.1,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
2021,5.89,Megadžula po konstantni američkog dolara PPP BDP,EG_EGY_PRIM
