Year,Value,UNIT_MEASURE,SERIES
2000,-7.1068,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2005,-16.4344,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2010,-6.0005,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2011,-9.4792,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2012,-8.6259,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2013,-5.3259,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2014,-7.3509,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2015,-5.0354,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2016,-4.6987,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2017,-4.7788,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2018,-3.2306,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2019,-2.5969,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2020,-2.8395,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2021,-1.4726,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2022,-4.3907,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2023,-2.1352,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2024,-3.4705,Postotak,Saldo tekućeg računa kao udio BDP-a (%)
2000,,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2005,-2566375.5,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2010,121005146.4,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2011,34933677.2,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2012,12622204.9,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2013,98103926.6,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2014,69960410.4,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2015,61636693.8,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2016,94816416.2,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2017,89476552.7,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2018,149838740.9,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2019,123009925.5,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2020,3861346.05,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2021,45106909.92,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2022,137948408.5,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2023,246931365.3,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2024,221082148.0,(nominalni američki dolari),"Portfeljna ulaganja, neto (platna bilanca, trenutni američki dolari)"
2000,2.62359,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2005,5.55844,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2010,2.58402,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2011,2.52953,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2012,2.2754,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2013,1.72338,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2014,2.9359,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2015,2.33529,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2016,1.82976,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2017,2.77976,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2018,2.93781,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2019,2.18661,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2020,2.38939,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2021,3.24231,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2022,3.78827,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2023,4.09203,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2024,3.39025,Postotak,"Izravna strana ulaganja, neto priljevi, kao udio u BDP-u (%)"
2000,45.78296,Postotak,Stanje vanjskog duga kao udio BND-a (%)
2005,60.50467,Postotak,Stanje vanjskog duga kao udio BND-a (%)
2010,82.24531,Postotak,Stanje vanjskog duga kao udio BND-a (%)
2011,66.01976,Postotak,Stanje vanjskog duga kao udio BND-a (%)
