Year,SERIES,UNIT_MEASURE,Value
2000,Proportion of births attended by skilled health personnel,Percent,99.9
2001,Proportion of births attended by skilled health personnel,Percent,99.9
2002,Proportion of births attended by skilled health personnel,Percent,99.9
2003,Proportion of births attended by skilled health personnel,Percent,99.9
2004,Proportion of births attended by skilled health personnel,Percent,99.9
2005,Proportion of births attended by skilled health personnel,Percent,99.9
2006,Proportion of births attended by skilled health personnel,Percent,99.9
2007,Proportion of births attended by skilled health personnel,Percent,99.9
2008,Proportion of births attended by skilled health personnel,Percent,99.9
2009,Proportion of births attended by skilled health personnel,Percent,99.9
2010,Proportion of births attended by skilled health personnel,Percent,99.9
2011,Proportion of births attended by skilled health personnel,Percent,99.9
2012,Proportion of births attended by skilled health personnel,Percent,99.9
2014,Proportion of births attended by skilled health personnel,Percent,99.9
2015,Proportion of births attended by skilled health personnel,Percent,99.9
2016,Proportion of births attended by skilled health personnel,Percent,99.9
2017,Proportion of births attended by skilled health personnel,Percent,99.9
2018,Proportion of births attended by skilled health personnel,Percent,99.9
