Year,SERIES,UNIT_MEASURE,Value
2000,Current account balance as a proportion of GDP (%),Percent,-7.1068
2005,Current account balance as a proportion of GDP (%),Percent,-16.4344
2010,Current account balance as a proportion of GDP (%),Percent,-6.0005
2011,Current account balance as a proportion of GDP (%),Percent,-9.4792
2012,Current account balance as a proportion of GDP (%),Percent,-8.6259
2013,Current account balance as a proportion of GDP (%),Percent,-5.3259
2014,Current account balance as a proportion of GDP (%),Percent,-7.3509
2015,Current account balance as a proportion of GDP (%),Percent,-5.0354
2016,Current account balance as a proportion of GDP (%),Percent,-4.6987
2017,Current account balance as a proportion of GDP (%),Percent,-4.7788
2018,Current account balance as a proportion of GDP (%),Percent,-3.2306
2019,Current account balance as a proportion of GDP (%),Percent,-2.5969
2020,Current account balance as a proportion of GDP (%),Percent,-2.8395
2021,Current account balance as a proportion of GDP (%),Percent,-1.4726
2022,Current account balance as a proportion of GDP (%),Percent,-4.3907
2023,Current account balance as a proportion of GDP (%),Percent,-2.1352
2024,Current account balance as a proportion of GDP (%),Percent,-3.4705
2000,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),
2005,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),-2566375.5
2010,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),121005146.4
2011,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),34933677.2
2012,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),12622204.9
2013,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),98103926.6
2014,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),69960410.4
2015,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),61636693.8
2016,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),94816416.2
2017,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),89476552.7
2018,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),149838740.9
2019,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),123009925.5
2020,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),3861346.05
2021,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),45106909.92
2022,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),137948408.5
2023,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),246931365.3
2024,"Portfolio investment, net (Balance of Payments, current United States dollars)",(Current United States dollars),221082148.0
2000,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,2.62359
2005,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,5.55844
2010,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,2.58402
2011,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,2.52953
2012,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,2.2754
2013,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,1.72338
2014,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,2.9359
2015,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,2.33529
2016,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,1.82976
2017,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,2.77976
2018,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,2.93781
2019,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,2.18661
2020,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,2.38939
2021,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,3.24231
2022,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,3.78827
2023,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,4.09203
2024,"Foreign direct investment, net inflows, as a proportion of GDP (%)",Percent,3.39025
2000,External debt stocks as a proportion of GNI (%),Percent,45.78296
2005,External debt stocks as a proportion of GNI (%),Percent,60.50467
2010,External debt stocks as a proportion of GNI (%),Percent,82.24531
2011,External debt stocks as a proportion of GNI (%),Percent,66.01976
2012,External debt stocks as a proportion of GNI (%),Percent,75.21729
2013,External debt stocks as a proportion of GNI (%),Percent,75.1254
2014,External debt stocks as a proportion of GNI (%),Percent,70.17773
2015,External debt stocks as a proportion of GNI (%),Percent,70.57625
2016,External debt stocks as a proportion of GNI (%),Percent,68.05575
2017,External debt stocks as a proportion of GNI (%),Percent,71.87228
2018,External debt stocks as a proportion of GNI (%),Percent,63.73945
2019,External debt stocks as a proportion of GNI (%),Percent,62.09446
2020,External debt stocks as a proportion of GNI (%),Percent,69.50813
2021,External debt stocks as a proportion of GNI (%),Percent,58.81744
2022,External debt stocks as a proportion of GNI (%),Percent,55.507
2023,External debt stocks as a proportion of GNI (%),Percent,50.55329
2024,External debt stocks as a proportion of GNI (%),Percent,49.15507
2000,Bank capital to assets ratio (%),Percent,20.4392
2005,Bank capital to assets ratio (%),Percent,9.72961
2010,Bank capital to assets ratio (%),Percent,10.277
2011,Bank capital to assets ratio (%),Percent,10.6136
2012,Bank capital to assets ratio (%),Percent,10.9337
2013,Bank capital to assets ratio (%),Percent,11.5376
2014,Bank capital to assets ratio (%),Percent,10.6664
2015,Bank capital to assets ratio (%),Percent,10.0775
2016,Bank capital to assets ratio (%),Percent,10.8612
2017,Bank capital to assets ratio (%),Percent,10.6756
2018,Bank capital to assets ratio (%),Percent,10.4305
2019,Bank capital to assets ratio (%),Percent,10.5108
2020,Bank capital to assets ratio (%),Percent,10.187
2021,Bank capital to assets ratio (%),Percent,9.9746
2022,Bank capital to assets ratio (%),Percent,9.8909
2023,Bank capital to assets ratio (%),Percent,10.1032
2000,Total reserves in months of imports (ratio),Ratio,1.40762
2005,Total reserves in months of imports (ratio),Ratio,3.77303
2010,Total reserves in months of imports (ratio),Ratio,5.80977
2011,Total reserves in months of imports (ratio),Ratio,4.66279
2012,Total reserves in months of imports (ratio),Ratio,5.24679
2013,Total reserves in months of imports (ratio),Ratio,5.86502
2014,Total reserves in months of imports (ratio),Ratio,5.29764
2015,Total reserves in months of imports (ratio),Ratio,6.2913
2016,Total reserves in months of imports (ratio),Ratio,6.51276
2017,Total reserves in months of imports (ratio),Ratio,7.00829
2018,Total reserves in months of imports (ratio),Ratio,6.64613
2019,Total reserves in months of imports (ratio),Ratio,7.283
2020,Total reserves in months of imports (ratio),Ratio,10.064
2021,Total reserves in months of imports (ratio),Ratio,8.2612
2022,Total reserves in months of imports (ratio),Ratio,6.4664
2023,Total reserves in months of imports (ratio),Ratio,6.6585
2024,Total reserves in months of imports (ratio),Ratio,6.4858
2000,Broad money to total reserves ratio,Ratio,2.4544
2005,Broad money to total reserves ratio,Ratio,2.0154
2010,Broad money to total reserves ratio,Ratio,2.0919
2011,Broad money to total reserves ratio,Ratio,2.4125
2012,Broad money to total reserves ratio,Ratio,2.2312
2013,Broad money to total reserves ratio,Ratio,2.1921
2014,Broad money to total reserves ratio,Ratio,2.4102
2015,Broad money to total reserves ratio,Ratio,2.2071
2016,Broad money to total reserves ratio,Ratio,2.2239
2017,Broad money to total reserves ratio,Ratio,1.9687
2018,Broad money to total reserves ratio,Ratio,2.1443
2019,Broad money to total reserves ratio,Ratio,2.0911
2020,Broad money to total reserves ratio,Ratio,1.8896
2021,Broad money to total reserves ratio,Ratio,2.0115
2022,Broad money to total reserves ratio,Ratio,2.0404
2023,Broad money to total reserves ratio,Ratio,2.1491
2000,Annual broad money growth (%),Percent,11.2504
2005,Annual broad money growth (%),Percent,18.20266
2010,Annual broad money growth (%),Percent,7.22357
2011,Annual broad money growth (%),Percent,5.79893
2012,Annual broad money growth (%),Percent,3.41481
2013,Annual broad money growth (%),Percent,7.94042
2014,Annual broad money growth (%),Percent,7.30324
2015,Annual broad money growth (%),Percent,7.9812
2016,Annual broad money growth (%),Percent,8.3141
