Year,SERIES,UNIT_MEASURE,Value
2003,GR_G14_GDP,Percent,23.95627
2004,GR_G14_GDP,Percent,22.84454
2005,GR_G14_GDP,Percent,41.41298
2006,GR_G14_GDP,Percent,44.2008
2007,GR_G14_GDP,Percent,44.9061
2008,GR_G14_GDP,Percent,43.6401
2009,GR_G14_GDP,Percent,41.7375
2010,GR_G14_GDP,Percent,42.8564
2011,GR_G14_GDP,Percent,43.3316
2012,GR_G14_GDP,Percent,43.7502
2013,GR_G14_GDP,Percent,42.6583
2014,GR_G14_GDP,Percent,43.8087
2015,GR_G14_GDP,Percent,42.6393
2016,GR_G14_GDP,Percent,42.185
2017,GR_G14_GDP,Percent,42.3841
2018,GR_G14_GDP,Percent,42.4323
2019,GR_G14_GDP,Percent,41.9677
2020,GR_G14_GDP,Percent,41.5541
2021,GR_G14_GDP,Percent,41.0482
2022,GR_G14_GDP,Percent,38.5091
2003,GR_G14_XDC,Local currency (millions),3519.0779
2004,GR_G14_XDC,Local currency (millions),3654.7027
2005,GR_G14_XDC,Local currency (millions),7122.063
2006,GR_G14_XDC,Local currency (millions),8586.4407
2007,GR_G14_XDC,Local currency (millions),9832.6954
2008,GR_G14_XDC,Local currency (millions),10903.0922
2009,GR_G14_XDC,Local currency (millions),10342.5251
2010,GR_G14_XDC,Local currency (millions),10862.5909
2011,GR_G14_XDC,Local currency (millions),11357.0551
2012,GR_G14_XDC,Local currency (millions),11459.5153
2013,GR_G14_XDC,Local currency (millions),11408.1339
2014,GR_G14_XDC,Local currency (millions),11961.6905
2015,GR_G14_XDC,Local currency (millions),12335.0872
2016,GR_G14_XDC,Local currency (millions),12767.3369
2017,GR_G14_XDC,Local currency (millions),13479.2972
2018,GR_G14_XDC,Local currency (millions),14402.2588
2019,GR_G14_XDC,Local currency (millions),15018.0991
2020,GR_G14_XDC,Local currency (millions),14430.7042
2021,GR_G14_XDC,Local currency (millions),16052.7532
2022,GR_G14_XDC,Local currency (millions),18212.8922
