Year,SERIES,UNIT_MEASURE,Value
2007,GF_XPD_GBPC,Percent,100.0
2008,GF_XPD_GBPC,Percent,95.3839
2009,GF_XPD_GBPC,Percent,124.2336
2010,GF_XPD_GBPC,Percent,99.2534
2011,GF_XPD_GBPC,Percent,96.806
2012,GF_XPD_GBPC,Percent,98.1752
2013,GF_XPD_GBPC,Percent,90.3773
2014,GF_XPD_GBPC,Percent,95.3246
2015,GF_XPD_GBPC,Percent,93.9036
2016,GF_XPD_GBPC,Percent,88.0687
2017,GF_XPD_GBPC,Percent,88.6438
2018,GF_XPD_GBPC,Percent,80.9888
2019,GF_XPD_GBPC,Percent,83.8316
2020,GF_XPD_GBPC,Percent,95.475
2021,GF_XPD_GBPC,Percent,86.9433
2022,GF_XPD_GBPC,Percent,91.1194
