Year,Value,UNIT_MEASURE,SERIES
2000,4.7,Проценат,Годишња стопа раста реалног БДП-а по становнику
2001,1.9,Проценат,Годишња стопа раста реалног БДП-а по становнику
2002,4.8,Проценат,Годишња стопа раста реалног БДП-а по становнику
2003,4.1,Проценат,Годишња стопа раста реалног БДП-а по становнику
2004,7.3,Проценат,Годишња стопа раста реалног БДП-а по становнику
2005,5.0,Проценат,Годишња стопа раста реалног БДП-а по становнику
2006,6.3,Проценат,Годишња стопа раста реалног БДП-а по становнику
2007,7.2,Проценат,Годишња стопа раста реалног БДП-а по становнику
2008,7.2,Проценат,Годишња стопа раста реалног БДП-а по становнику
2009,-1.3,Проценат,Годишња стопа раста реалног БДП-а по становнику
2010,2.7,Проценат,Годишња стопа раста реалног БДП-а по становнику
2011,2.8,Проценат,Годишња стопа раста реалног БДП-а по становнику
2012,1.1,Проценат,Годишња стопа раста реалног БДП-а по становнику
2013,4.0,Проценат,Годишња стопа раста реалног БДП-а по становнику
2014,2.5,Проценат,Годишња стопа раста реалног БДП-а по становнику
2015,5.7,Проценат,Годишња стопа раста реалног БДП-а по становнику
2016,4.6,Проценат,Годишња стопа раста реалног БДП-а по становнику
2017,4.6,Проценат,Годишња стопа раста реалног БДП-а по становнику
2018,5.1,Проценат,Годишња стопа раста реалног БДП-а по становнику
2019,4.2,Проценат,Годишња стопа раста реалног БДП-а по становнику
2020,-1.7,Проценат,Годишња стопа раста реалног БДП-а по становнику
2021,9.2,Проценат,Годишња стопа раста реалног БДП-а по становнику
2022,5.5,Проценат,Годишња стопа раста реалног БДП-а по становнику
