Year,Value,UNIT_MEASURE,SERIES
2000,54.0494,Проценат,FI_FSI_FSLS
2001,65.07871,Проценат,FI_FSI_FSLS
2002,51.51903,Проценат,FI_FSI_FSLS
2003,58.73752,Проценат,FI_FSI_FSLS
2004,59.52544,Проценат,FI_FSI_FSLS
2005,61.91274,Проценат,FI_FSI_FSLS
2006,60.77306,Проценат,FI_FSI_FSLS
2007,61.28471,Проценат,FI_FSI_FSLS
2008,78.89405,Проценат,FI_FSI_FSLS
2009,81.60722,Проценат,FI_FSI_FSLS
2010,71.74154,Проценат,FI_FSI_FSLS
2011,67.32943,Проценат,FI_FSI_FSLS
2012,65.28876,Проценат,FI_FSI_FSLS
2013,65.89659,Проценат,FI_FSI_FSLS
2014,65.61993,Проценат,FI_FSI_FSLS
2015,61.92074,Проценат,FI_FSI_FSLS
2016,61.61892,Проценат,FI_FSI_FSLS
2017,59.85051,Проценат,FI_FSI_FSLS
2018,60.43847,Проценат,FI_FSI_FSLS
2019,61.03062,Проценат,FI_FSI_FSLS
2020,51.34221,Проценат,FI_FSI_FSLS
2021,51.2768,Проценат,FI_FSI_FSLS
2003,33.09814,Проценат,FI_FSI_FSSNO
2004,9.20791,Проценат,FI_FSI_FSSNO
2005,6.34987,Проценат,FI_FSI_FSSNO
2006,6.81397,Проценат,FI_FSI_FSSNO
2007,4.3397,Проценат,FI_FSI_FSSNO
2008,4.61266,Проценат,FI_FSI_FSSNO
2009,1.31004,Проценат,FI_FSI_FSSNO
2010,3.41532,Проценат,FI_FSI_FSSNO
2011,12.70493,Проценат,FI_FSI_FSSNO
2012,4.41682,Проценат,FI_FSI_FSSNO
2013,5.72097,Проценат,FI_FSI_FSSNO
2014,9.85365,Проценат,FI_FSI_FSSNO
2015,8.30719,Проценат,FI_FSI_FSSNO
2016,1.58889,Проценат,FI_FSI_FSSNO
2017,-0.21428,Проценат,FI_FSI_FSSNO
2018,2.10767,Проценат,FI_FSI_FSSNO
2019,3.42322,Проценат,FI_FSI_FSSNO
2020,4.17421,Проценат,FI_FSI_FSSNO
2021,3.9976,Проценат,FI_FSI_FSSNO
2000,30.30251,Проценат,FI_FSI_FSKNL
2001,33.46471,Проценат,FI_FSI_FSKNL
2002,24.41932,Проценат,FI_FSI_FSKNL
2003,19.77382,Проценат,FI_FSI_FSKNL
2004,15.53339,Проценат,FI_FSI_FSKNL
2005,15.65278,Проценат,FI_FSI_FSKNL
2006,11.76116,Проценат,FI_FSI_FSKNL
2007,9.53645,Проценат,FI_FSI_FSKNL
2008,10.27404,Проценат,FI_FSI_FSKNL
2009,19.64209,Проценат,FI_FSI_FSKNL
2010,32.8362,Проценат,FI_FSI_FSKNL
2011,20.59918,Проценат,FI_FSI_FSKNL
2012,24.78804,Проценат,FI_FSI_FSKNL
2013,26.44458,Проценат,FI_FSI_FSKNL
2014,24.63512,Проценат,FI_FSI_FSKNL
2015,24.8954,Проценат,FI_FSI_FSKNL
2016,17.55071,Проценат,FI_FSI_FSKNL
2017,13.51627,Проценат,FI_FSI_FSKNL
2018,11.42326,Проценат,FI_FSI_FSKNL
2019,9.61235,Проценат,FI_FSI_FSKNL
2020,7.3803,Проценат,FI_FSI_FSKNL
2021,6.9967,Проценат,FI_FSI_FSKNL
2000,21.21596,Проценат,FI_FSI_FSANL
2001,17.9071,Проценат,FI_FSI_FSANL
2002,11.01722,Проценат,FI_FSI_FSANL
2003,8.38583,Проценат,FI_FSI_FSANL
2004,6.07354,Проценат,FI_FSI_FSANL
2005,5.2756,Проценат,FI_FSI_FSANL
2006,3.99876,Проценат,FI_FSI_FSANL
2007,3.01859,Проценат,FI_FSI_FSANL
2008,3.0912,Проценат,FI_FSI_FSANL
2009,5.87121,Проценат,FI_FSI_FSANL
2010,11.42178,Проценат,FI_FSI_FSANL
2011,11.79971,Проценат,FI_FSI_FSANL
2012,13.46569,Проценат,FI_FSI_FSANL
2013,15.11985,Проценат,FI_FSI_FSANL
2014,14.16531,Проценат,FI_FSI_FSANL
2015,13.70842,Проценат,FI_FSI_FSANL
2016,11.77772,Проценат,FI_FSI_FSANL
2017,10.04628,Проценат,FI_FSI_FSANL
2018,8.770334,Проценат,FI_FSI_FSANL
2019,7.41166,Проценат,FI_FSI_FSANL
2020,6.1224,Проценат,FI_FSI_FSANL
2021,5.7789,Проценат,FI_FSI_FSANL
2000,26.47587,Проценат,FI_FSI_FSKRTC
2001,22.35867,Проценат,FI_FSI_FSKRTC
2002,18.94798,Проценат,FI_FSI_FSKRTC
2003,15.92226,Проценат,FI_FSI_FSKRTC
2004,14.92504,Проценат,FI_FSI_FSKRTC
2005,13.67148,Проценат,FI_FSI_FSKRTC
2006,13.61705,Проценат,FI_FSI_FSKRTC
2007,12.59725,Проценат,FI_FSI_FSKRTC
2008,12.00377,Проценат,FI_FSI_FSKRTC
2009,12.39212,Проценат,FI_FSI_FSKRTC
2010,12.64014,Проценат,FI_FSI_FSKRTC
2011,13.56927,Проценат,FI_FSI_FSKRTC
2012,14.06259,Проценат,FI_FSI_FSKRTC
2013,15.23422,Проценат,FI_FSI_FSKRTC
