Year,Value,UNIT_MEASURE,SERIES
2003,55.34689,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2004,57.25219,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2005,61.48538,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2006,164.44144,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2007,184.20563,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2012,155.74572,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2013,228.0143,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2014,283.73763,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2015,353.6653,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2016,406.85468,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2017,471.50932,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2018,459.76526,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2019,451.01282,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2020,446.11618,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2021,445.69281,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2022,540.14789,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2023,669.76765,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
2024,705.15606,На милион становника,Истраживачи (у еквиваленту пуног радног времена) на милион становника
