Year,Value,UNIT_MEASURE,SERIES
2000,10802.44834,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2001,9647.922,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2002,8848.91557,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2003,6711.33553,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2004,5271.49539,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2005,2622.92602,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2006,4709.90732,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2007,1927.85406,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2008,1864.58337,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2009,1787.67463,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2010,1640.56014,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2011,1555.59185,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2012,1405.96886,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2013,741.00384,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2014,614.11019,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2015,533.89522,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2016,524.53394,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2017,516.54974,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2018,501.06383,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2019,495.60286,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2020,473.45874,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2021,562.54749,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2022,605.67554,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2023,604.63262,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
2024,843.52131,На 100.000 становника,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)"
