Year,Value,UNIT_MEASURE,SERIES
2000,98.9,PT,Удио порода уз присуство квалификованих здравствених радника
2001,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2002,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2003,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2004,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2005,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2006,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2007,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2008,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2009,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2010,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2011,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2012,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2014,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2015,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2016,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2017,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2018,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
2019,99.9,PT,Удио порода уз присуство квалификованих здравствених радника
