Year,Value,UNIT_MEASURE,SERIES
2000,0.01657,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2001,0.01666,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2002,0.01547,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2003,0.01765,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2004,0.01943,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2005,0.02285,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2006,0.0274,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2007,0.02961,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2008,0.03109,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2009,0.03149,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2010,0.03139,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2011,0.0319,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2012,0.02789,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2013,0.03002,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2014,0.03099,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2015,0.03078,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2016,0.0332,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2017,0.03609,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2018,0.03674,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2019,0.0346,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2020,0.03488,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2021,0.03864,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2022,0.03886,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2023,0.03865,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2023,0.03635,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%)
2000,0.02957,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%)
2001,0.03257,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%)
2002,0.03208,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%)
2003,0.03802,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%)
2004,0.03751,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%)
2005,0.03665,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%)
2006,0.03746,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%)
2007,0.04951,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%)
2008,0.04968,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%)
2009,0.04751,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%)
2010,0.04257,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%)
2011,0.03764,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%)
2012,0.03412,Проценат,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%)
