Year,Value,UNIT_MEASURE,SERIES
2001,14.1,Проценат,Удио становништва с великим трошковима за здравство по домаћинству као удио у укупним расходима или приходима домаћинства
2004,7.14,Проценат,Удио становништва с великим трошковима за здравство по домаћинству као удио у укупним расходима или приходима домаћинства
2007,10.25,Проценат,Удио становништва с великим трошковима за здравство по домаћинству као удио у укупним расходима или приходима домаћинства
2011,8.56,Проценат,Удио становништва с великим трошковима за здравство по домаћинству као удио у укупним расходима или приходима домаћинства
2015,8.18,Проценат,Удио становништва с великим трошковима за здравство по домаћинству као удио у укупним расходима или приходима домаћинства
2001,3.45,Проценат,Удио становништва с великим трошковима за здравство (већим од 25%) по домаћинству као удио у укупним расходима или приходима домаћинства
2004,0.45,Проценат,Удио становништва с великим трошковима за здравство (већим од 25%) по домаћинству као удио у укупним расходима или приходима домаћинства
2007,1.9,Проценат,Удио становништва с великим трошковима за здравство (већим од 25%) по домаћинству као удио у укупним расходима или приходима домаћинства
2011,1.27,Проценат,Удио становништва с великим трошковима за здравство (већим од 25%) по домаћинству као удио у укупним расходима или приходима домаћинства
2015,1.39,Проценат,Удио становништва с великим трошковима за здравство (већим од 25%) по домаћинству као удио у укупним расходима или приходима домаћинства
