Year,Value,UNIT_MEASURE,SERIES
2000,-7.1068,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2005,-16.4344,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2010,-6.0005,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2011,-9.4792,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2012,-8.6259,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2013,-5.3259,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2014,-7.3509,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2015,-5.0354,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2016,-4.6987,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2017,-4.7788,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2018,-3.2306,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2019,-2.5969,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2020,-2.8395,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2021,-1.4726,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2022,-4.3907,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2023,-2.1352,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2024,-3.4705,Проценат,Стање текућег рачуна као пропорција БДП-а (%)
2000,,(текући амерички долари),"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)"
2005,-2566375.5,(текући амерички долари),"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)"
2010,121005146.4,(текући амерички долари),"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)"
2011,34933677.2,(текући амерички долари),"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)"
2012,12622204.9,(текући амерички долари),"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)"
2013,98103926.6,(текући амерички долари),"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)"
2014,69960410.4,(текући амерички долари),"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)"
2015,61636693.8,(текући амерички долари),"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)"
2016,94816416.2,(текући амерички долари),"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)"
2017,89476552.7,(текући амерички долари),"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)"
2018,149838740.9,(текући амерички долари),"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)"
2019,123009925.5,(текући амерички долари),"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)"
2020,3861346.05,(текући амерички долари),"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)"
