Year,SERIES,UNIT_MEASURE,Value
2010,Број људи којима су потребне интервенције против занемарених тропских болести,NUMBER,1
2011,Број људи којима су потребне интервенције против занемарених тропских болести,NUMBER,0
2012,Број људи којима су потребне интервенције против занемарених тропских болести,NUMBER,0
2013,Број људи којима су потребне интервенције против занемарених тропских болести,NUMBER,1
2014,Број људи којима су потребне интервенције против занемарених тропских болести,NUMBER,2
2015,Број људи којима су потребне интервенције против занемарених тропских болести,NUMBER,0
2016,Број људи којима су потребне интервенције против занемарених тропских болести,NUMBER,0
2017,Број људи којима су потребне интервенције против занемарених тропских болести,NUMBER,0
2018,Број људи којима су потребне интервенције против занемарених тропских болести,NUMBER,0
2019,Број људи којима су потребне интервенције против занемарених тропских болести,NUMBER,0
2020,Број људи којима су потребне интервенције против занемарених тропских болести,NUMBER,0
2021,Број људи којима су потребне интервенције против занемарених тропских болести,NUMBER,0
