Year,SERIES,UNIT_MEASURE,Value
2000,Годишња стопа раста реалног БДП-а по становнику,Проценат,4.7
2001,Годишња стопа раста реалног БДП-а по становнику,Проценат,1.9
2002,Годишња стопа раста реалног БДП-а по становнику,Проценат,4.8
2003,Годишња стопа раста реалног БДП-а по становнику,Проценат,4.1
2004,Годишња стопа раста реалног БДП-а по становнику,Проценат,7.3
2005,Годишња стопа раста реалног БДП-а по становнику,Проценат,5.0
2006,Годишња стопа раста реалног БДП-а по становнику,Проценат,6.3
2007,Годишња стопа раста реалног БДП-а по становнику,Проценат,7.2
2008,Годишња стопа раста реалног БДП-а по становнику,Проценат,7.2
2009,Годишња стопа раста реалног БДП-а по становнику,Проценат,-1.3
2010,Годишња стопа раста реалног БДП-а по становнику,Проценат,2.7
2011,Годишња стопа раста реалног БДП-а по становнику,Проценат,2.8
2012,Годишња стопа раста реалног БДП-а по становнику,Проценат,1.1
2013,Годишња стопа раста реалног БДП-а по становнику,Проценат,4.0
2014,Годишња стопа раста реалног БДП-а по становнику,Проценат,2.5
2015,Годишња стопа раста реалног БДП-а по становнику,Проценат,5.7
2016,Годишња стопа раста реалног БДП-а по становнику,Проценат,4.6
2017,Годишња стопа раста реалног БДП-а по становнику,Проценат,4.6
2018,Годишња стопа раста реалног БДП-а по становнику,Проценат,5.1
2019,Годишња стопа раста реалног БДП-а по становнику,Проценат,4.2
2020,Годишња стопа раста реалног БДП-а по становнику,Проценат,-1.7
2021,Годишња стопа раста реалног БДП-а по становнику,Проценат,9.2
2022,Годишња стопа раста реалног БДП-а по становнику,Проценат,5.5
