Year,SERIES,UNIT_MEASURE,Value
2000,Индекс покривености услугама универзалне здравствене заштите,Индеx,
2005,Индекс покривености услугама универзалне здравствене заштите,Индеx,
2010,Индекс покривености услугама универзалне здравствене заштите,Индеx,
2015,Индекс покривености услугама универзалне здравствене заштите,Индеx,
2017,Индекс покривености услугама универзалне здравствене заштите,Индеx,
2019,Индекс покривености услугама универзалне здравствене заштите,Индеx,
2021,Индекс покривености услугама универзалне здравствене заштите,Индеx,
2000,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,54.0
2001,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,54.0
2002,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,55.0
2003,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,55.0
2004,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,56.0
2005,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,56.0
2006,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,57.0
2007,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,57.0
2008,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,58.0
2009,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,58.0
2010,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,59.0
2011,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,60.0
2012,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,61.0
2013,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,62.0
2014,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,63.0
2015,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,64.0
2016,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,65.0
2017,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,62.0
2018,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,63.0
2019,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,64.0
2020,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,64.0
2021,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,64.0
2022,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,64.0
2023,"Индекс покривености услугама универзалног здравственог осигурања (UHC), методологија за 2025 годину",Индеx,64.0
