Year,SERIES,UNIT_MEASURE,Value
2000,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-7.1068
2005,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-16.4344
2010,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-6.0005
2011,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-9.4792
2012,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-8.6259
2013,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-5.3259
2014,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-7.3509
2015,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-5.0354
2016,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-4.6987
2017,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-4.7788
2018,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-3.2306
2019,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-2.5969
2020,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-2.8395
2021,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-1.4726
2022,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-4.3907
2023,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-2.1352
2024,Стање текућег рачуна као пропорција БДП-а (%),Проценат,-3.4705
2000,"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)",(текући амерички долари),
2005,"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)",(текући амерички долари),-2566375.5
2010,"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)",(текући амерички долари),121005146.4
2011,"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)",(текући амерички долари),34933677.2
2012,"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)",(текући амерички долари),12622204.9
2013,"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)",(текући амерички долари),98103926.6
2014,"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)",(текући амерички долари),69960410.4
2015,"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)",(текући амерички долари),61636693.8
2016,"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)",(текући амерички долари),94816416.2
2017,"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)",(текући амерички долари),89476552.7
2018,"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)",(текући амерички долари),149838740.9
2019,"Портфолио инвестиције, нето (платни биланс, тренутни амерички долари)",(текући амерички долари),123009925.5
