Year,SERIES,UNIT_MEASURE,Value
2003,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,55.34689
2004,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,57.25219
2005,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,61.48538
2006,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,164.44144
2007,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,184.20563
2012,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,155.74572
2013,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,228.0143
2014,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,283.73763
2015,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,353.6653
2016,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,406.85468
2017,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,471.50932
2018,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,459.76526
2019,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,451.01282
2020,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,446.11618
2021,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,445.69281
2022,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,540.14789
2023,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,669.76765
2024,Истраживачи (у еквиваленту пуног радног времена) на милион становника,На милион становника,705.15606
