Year,SERIES,UNIT_MEASURE,Value
2000,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.01657
2001,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.01666
2002,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.01547
2003,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.01765
2004,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.01943
2005,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.02285
2006,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.0274
2007,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.02961
2008,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.03109
2009,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.03149
2010,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.03139
2011,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.0319
2012,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.02789
2013,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.03002
2014,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.03099
2015,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.03078
2016,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.0332
2017,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.03609
2018,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.03674
2019,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.0346
2020,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.03488
2021,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.03864
2022,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.03886
2023,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.03865
2024,Удио земаља у развоју и најмање развијених земаља у глобалном извозу робе (%),Проценат,0.03635
2000,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.02957
2001,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.03257
2002,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.03208
2003,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.03802
2004,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.03751
2005,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.03665
2006,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.03746
2007,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.04951
2008,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.04968
2009,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.04751
2010,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.04257
2011,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.03764
2012,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.03412
2013,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.03289
2014,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.03139
2015,Удио земаља у развоју и најмање развијених земаља у глобалном извозу услуга (%),Проценат,0.03312
