Year,SERIES,UNIT_MEASURE,Value
2000,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,10802.44834
2001,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,9647.922
2002,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,8848.91557
2003,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,6711.33553
2004,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,5271.49539
2005,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,2622.92602
2006,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,4709.90732
2007,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,1927.85406
2008,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,1864.58337
2009,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,1787.67463
2010,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,1640.56014
2011,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,1555.59185
2012,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,1405.96886
2013,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,741.00384
2014,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,614.11019
2015,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,533.89522
2016,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,524.53394
2017,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,516.54974
2018,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,501.06383
2019,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,495.60286
2020,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,473.45874
2021,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,562.54749
2022,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,605.67554
2023,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,604.63262
2024,"Број избјеглица на 100.000 становника, по земљи поријекла (на 100.000 становника)",На 100.000 становника,843.52131
