Year,Value,UNIT_MEASURE,SERIES
2000,52,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2001,51,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2002,51,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2003,51,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2004,49,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2005,49,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2006,48,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2007,47,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2008,47,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2009,46,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2010,45,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2011,45,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2012,44,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2013,44,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2014,44,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2015,44,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2016,45,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2017,45,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2018,45,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
2019,45,Procenat,Udio stanovništva koji se prvenstveno oslanja na čista goriva i tehnologiju
