Year,Value,UNIT_MEASURE,SERIES
2006,0.40624,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2007,0.40485,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2008,0.4219,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2009,0.4341,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2010,0.43634,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2011,0.49381,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2012,0.46067,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2013,0.44718,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2014,0.3944,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2015,0.38076,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2016,0.42053,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2017,0.41305,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2018,0.39604,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2019,0.35931,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2020,0.3662,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2021,0.34399,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2022,0.32844,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
2023,0.29842,Kilogrami po konstanti američkog dolara,Emisije ugljen-dioksida po jedinici BDP-a (kilogrami CO2 po konstanti u američkim dolarima iz 2021.)
