Year,Value,UNIT_MEASURE,SERIES
2012,,Procenat,Udio lokalnih pasmina klasificiranih kao rizične kao udio lokalnih pasmina s poznatom razinom rizika od izumiranja (%)
2014,19.0,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2015,19.0,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2016,19.0,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2017,19.0,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2018,19.0,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2019,19.0,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2020,19.0,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2021,19.0,Broj,Broj lokalnih pasmina s nepoznatim statusom rizika (broj)
2014,19.0,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2015,19.0,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2016,19.0,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2017,19.0,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2018,19.0,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2019,19.0,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2020,19.0,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
2021,19.0,Broj,Broj lokalnih pasmina (koje nisu izumrle) (broj)
