Year,Value,UNIT_MEASURE,SERIES
2000,154.28,Tona po hektaru,Nadzemna biomasa u šumi (tone po hektaru)
2010,168.49,Tona po hektaru,Nadzemna biomasa u šumi (tone po hektaru)
2015,168.33,Tona po hektaru,Nadzemna biomasa u šumi (tone po hektaru)
2020,169.03,Tona po hektaru,Nadzemna biomasa u šumi (tone po hektaru)
2010,-0.45,Procenat,Godišnja stopa promjene šumske površine (%)
2015,0.15,Procenat,Godišnja stopa promjene šumske površine (%)
2000,0.0,Hiljade hektara,Šumska površina sertifikovana prema nezavisno verifikovanoj šemi sertifikacije (hiljade hektara)
2010,108.69,Hiljade hektara,Šumska površina sertifikovana prema nezavisno verifikovanoj šemi sertifikacije (hiljade hektara)
2015,1496.12,Hiljade hektara,Šumska površina sertifikovana prema nezavisno verifikovanoj šemi sertifikacije (hiljade hektara)
2016,1495.53,Hiljade hektara,Šumska površina sertifikovana prema nezavisno verifikovanoj šemi sertifikacije (hiljade hektara)
2017,1532.62,Hiljade hektara,Šumska površina sertifikovana prema nezavisno verifikovanoj šemi sertifikacije (hiljade hektara)
2018,1654.459,Hiljade hektara,Šumska površina sertifikovana prema nezavisno verifikovanoj šemi sertifikacije (hiljade hektara)
2020,1888.803,Hiljade hektara,Šumska površina sertifikovana prema nezavisno verifikovanoj šemi sertifikacije (hiljade hektara)
2022,1969.29,Hiljade hektara,Šumska površina sertifikovana prema nezavisno verifikovanoj šemi sertifikacije (hiljade hektara)
2023,2003.53,Hiljade hektara,Šumska površina sertifikovana prema nezavisno verifikovanoj šemi sertifikacije (hiljade hektara)
2024,2005.49,Hiljade hektara,Šumska površina sertifikovana prema nezavisno verifikovanoj šemi sertifikacije (hiljade hektara)
