Year,Value,UNIT_MEASURE,SERIES
2000,4.7,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2001,1.9,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2002,4.8,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2003,4.1,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2004,7.3,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2005,5.0,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2006,6.3,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2007,7.2,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2008,7.2,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2009,-1.3,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2010,2.7,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2011,2.8,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2012,1.1,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2013,4.0,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2014,2.5,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2015,5.7,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2016,4.6,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2017,4.6,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2018,5.1,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2019,4.2,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2020,-1.7,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2021,9.2,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
2022,5.5,Procenat,Godišnja stopa rasta realnog BDP-a po stanovniku
