Year,Value,UNIT_MEASURE,SERIES
2000,10802.44834,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2001,9647.922,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2002,8848.91557,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2003,6711.33553,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2004,5271.49539,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2005,2622.92602,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2006,4709.90732,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2007,1927.85406,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2008,1864.58337,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2009,1787.67463,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2010,1640.56014,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2011,1555.59185,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2012,1405.96886,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2013,741.00384,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2014,614.11019,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2015,533.89522,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2016,524.53394,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2017,516.54974,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2018,501.06383,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2019,495.60286,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2020,473.45874,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2021,562.54749,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2022,605.67554,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2023,604.63262,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
2024,843.52131,Na 100 000 stanovnika,"Broj izbjeglica na 100.000 stanovnika, prema zemlji porijekla (na 100.000 stanovnika)"
