Year,Value,UNIT_MEASURE,SERIES
2000,0.89074,Index,Indeks crvene liste
2001,0.88685,Index,Indeks crvene liste
2002,0.88323,Index,Indeks crvene liste
2003,0.87941,Index,Indeks crvene liste
2004,0.87568,Index,Indeks crvene liste
2005,0.87188,Index,Indeks crvene liste
2010,0.8559,Index,Indeks crvene liste
2015,0.84613,Index,Indeks crvene liste
2016,0.84425,Index,Indeks crvene liste
2017,0.84237,Index,Indeks crvene liste
2018,0.84042,Index,Indeks crvene liste
2019,0.83808,Index,Indeks crvene liste
2020,0.83614,Index,Indeks crvene liste
2021,0.83388,Index,Indeks crvene liste
2022,0.8319,Index,Indeks crvene liste
2023,0.82985,Index,Indeks crvene liste
2024,0.82794,Index,Indeks crvene liste
2025,0.82639,Index,Indeks crvene liste
