Year,Value,UNIT_MEASURE,SERIES
2000,0.01657,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2001,0.01666,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2002,0.01547,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2003,0.01765,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2004,0.01943,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2005,0.02285,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2006,0.0274,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2007,0.02961,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2008,0.03109,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2009,0.03149,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2010,0.03139,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2011,0.0319,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2012,0.02789,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2013,0.03002,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2014,0.03099,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2015,0.03078,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2016,0.0332,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2017,0.03609,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2018,0.03674,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2019,0.0346,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2020,0.03488,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2021,0.03864,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2022,0.03886,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2023,0.03865,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2023,0.03635,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu robe (%)
2000,0.02957,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2001,0.03257,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2002,0.03208,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2003,0.03802,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2004,0.03751,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2005,0.03665,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2006,0.03746,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2007,0.04951,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2008,0.04968,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2009,0.04751,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2010,0.04257,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2011,0.03764,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2012,0.03412,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2013,0.03289,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2014,0.03139,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
2015,0.03312,Procenat,Udio zemalja u razvoju i najmanje razvijenih zemalja u globalnom izvozu usluga (%)
