Year,Value,UNIT_MEASURE,SERIES
2000,12.67419,Procenat,DT_TDS_DECT
2001,11.979,Procenat,DT_TDS_DECT
2002,5.93503,Procenat,DT_TDS_DECT
2003,5.22393,Procenat,DT_TDS_DECT
2004,4.11623,Procenat,DT_TDS_DECT
2005,3.58475,Procenat,DT_TDS_DECT
2006,3.34136,Procenat,DT_TDS_DECT
2007,3.1481,Procenat,DT_TDS_DECT
2008,2.70532,Procenat,DT_TDS_DECT
2009,3.28689,Procenat,DT_TDS_DECT
2010,3.629,Procenat,DT_TDS_DECT
2011,3.68589,Procenat,DT_TDS_DECT
2012,4.4527,Procenat,DT_TDS_DECT
2013,7.053,Procenat,DT_TDS_DECT
2014,7.7323,Procenat,DT_TDS_DECT
2015,7.2828,Procenat,DT_TDS_DECT
2016,6.471,Procenat,DT_TDS_DECT
2017,7.4196,Procenat,DT_TDS_DECT
2018,6.8138,Procenat,DT_TDS_DECT
2019,6.0291,Procenat,DT_TDS_DECT
2020,6.1817,Procenat,DT_TDS_DECT
2021,4.6361,Procenat,DT_TDS_DECT
2022,3.7435,Procenat,DT_TDS_DECT
