Year,Value,UNIT_MEASURE,SERIES
2000,1.083,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2001,1.201,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2002,2.648,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2003,3.965,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2004,15.469,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2005,21.327,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2006,25.122,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2007,27.92,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2008,34.66,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2009,37.74,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2010,42.75,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2011,43.888,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2012,45.065,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2013,48.521,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2014,49.918,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2015,52.6,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2016,60.257,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2017,64.892,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2018,70.12,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
2019,69.946,Na 100 stanovnika,Korisnici interneta na 100 stanovnika
