Year,Value,UNIT_MEASURE,SERIES
2003,55.34689,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2004,57.25219,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2005,61.48538,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2006,164.44144,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2007,184.20563,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2012,155.74572,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2013,228.0143,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2014,283.73763,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2015,353.6653,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2016,406.85468,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2017,471.50932,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2018,459.76526,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2019,451.01282,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2020,446.11618,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2021,445.69281,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2022,540.14789,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2023,669.76765,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
2024,705.15606,Na milion stanovnika,Istraživači (u ekvivalentu punog radnog vremena) na milion stanovnika
