Year,Value,UNIT_MEASURE,SERIES
2000,12.62,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2001,2.65,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2002,4.84,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2003,4.42,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2004,7.7,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2005,5.59,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2006,6.75,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2007,2.15,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2008,-2.75,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2009,-0.38,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2010,5.34,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2011,3.88,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2012,0.62,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2013,3.79,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2014,0.18,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2015,5.68,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2016,1.56,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2017,-2.04,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2018,2.69,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2019,-1.47,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2020,-1.09,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2021,1.07,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
2022,1.89,Procenat,Godišnja stopa rasta realnog BDP-a po zaposlenoj osobi
