Year,Value,UNIT_MEASURE,SERIES
2014,,Tone,Reciklaža elektronskog otpada (tone)
2015,,Tone,Reciklaža elektronskog otpada (tone)
2016,,Tone,Reciklaža elektronskog otpada (tone)
2017,,Tone,Reciklaža elektronskog otpada (tone)
2018,,Tone,Reciklaža elektronskog otpada (tone)
2019,,Tone,Reciklaža elektronskog otpada (tone)
2014,,Kilogrami,"Reciklaža elektronskog otpada, po stanovniku (Kg)"
2015,,Kilogrami,"Reciklaža elektronskog otpada, po stanovniku (Kg)"
2016,,Kilogrami,"Reciklaža elektronskog otpada, po stanovniku (Kg)"
2017,,Kilogrami,"Reciklaža elektronskog otpada, po stanovniku (Kg)"
2018,,Kilogrami,"Reciklaža elektronskog otpada, po stanovniku (Kg)"
2019,,Kilogrami,"Reciklaža elektronskog otpada, po stanovniku (Kg)"
2014,,Procenat,"Reciklaža elektronskog otpada, stopa (%)"
2012,,Procenat,Udio recikliranog komunalnog otpada (%)
2014,,Procenat,Udio recikliranog komunalnog otpada (%)
2015,,Procenat,Udio recikliranog komunalnog otpada (%)
2016,,Procenat,Udio recikliranog komunalnog otpada (%)
2017,,Procenat,Udio recikliranog komunalnog otpada (%)
2014,0.0,Tone,Komunalni otpad recikliran (tone)
2015,0.0,Tone,Komunalni otpad recikliran (tone)
2016,0.0,Tone,Komunalni otpad recikliran (tone)
2017,0.0,Tone,Komunalni otpad recikliran (tone)
2023,12000.0,Tone,Komunalni otpad recikliran (tone)
