Year,Value,UNIT_MEASURE,SERIES
2014,8703.0,Tone,Generisani opasni otpad (tone)
2016,13292.0,Tone,Generisani opasni otpad (tone)
2018,14162.0,Tone,Generisani opasni otpad (tone)
2020,9943.0,Tone,Generisani opasni otpad (tone)
2022,13428.0,Tone,Generisani opasni otpad (tone)
2014,2.4,Kilogrami,"Generisani opasni otpad, po stanovniku (Kg)"
2016,3.8,Kilogrami,"Generisani opasni otpad, po stanovniku (Kg)"
2018,4.2,Kilogrami,"Generisani opasni otpad, po stanovniku (Kg)"
2020,3.0,Kilogrami,"Generisani opasni otpad, po stanovniku (Kg)"
2022,4.0,Kilogrami,"Generisani opasni otpad, po stanovniku (Kg)"
2014,0.0005,Kilogrami po konstanti američkog dolara,"Proizvedeni opasni otpad, po jedinici BDP-a"
2016,0.0007,Kilogrami po konstanti američkog dolara,"Proizvedeni opasni otpad, po jedinici BDP-a"
2018,0.0007,Kilogrami po konstanti američkog dolara,"Proizvedeni opasni otpad, po jedinici BDP-a"
2020,0.0005,Kilogrami po konstanti američkog dolara,"Proizvedeni opasni otpad, po jedinici BDP-a"
2022,0.0006,Kilogrami po konstanti američkog dolara,"Proizvedeni opasni otpad, po jedinici BDP-a"
2014,,Tone,Izvoz opasnog otpada (tone)
2014,,Tone,Uvoz opasnog otpada (tone)
2020,53.43,Procenat,Udio tretiranog ili odloženog opasnog otpada (%)
2020,7174.0,Tone,Obrađen ili odložen opasni otpad (tone)
2008,1220000.0,Tone,Prikupljeni komunalni otpad (tone)
2009,1002000.0,Tone,Prikupljeni komunalni otpad (tone)
2010,1042000.0,Tone,Prikupljeni komunalni otpad (tone)
2011,1034000.0,Tone,Prikupljeni komunalni otpad (tone)
2012,873000.0,Tone,Prikupljeni komunalni otpad (tone)
2013,894000.0,Tone,Prikupljeni komunalni otpad (tone)
2014,894000.0,Tone,Prikupljeni komunalni otpad (tone)
2015,942000.0,Tone,Prikupljeni komunalni otpad (tone)
2016,954000.0,Tone,Prikupljeni komunalni otpad (tone)
2017,951000.0,Tone,Prikupljeni komunalni otpad (tone)
2018,956000.0,Tone,Prikupljeni komunalni otpad (tone)
2019,1114000.0,Tone,Prikupljeni komunalni otpad (tone)
2020,1101000.0,Tone,Prikupljeni komunalni otpad (tone)
2021,973000.0,Tone,Prikupljeni komunalni otpad (tone)
2022,972000.0,Tone,Prikupljeni komunalni otpad (tone)
2023,918000.0,Tone,Prikupljeni komunalni otpad (tone)
2012,1303000.0,Tone,Generisani komunalni otpad (tone)
2014,1335000.0,Tone,Generisani komunalni otpad (tone)
2015,1249000.0,Tone,Generisani komunalni otpad (tone)
2016,1244000.0,Tone,Generisani komunalni otpad (tone)
2017,1235000.0,Tone,Generisani komunalni otpad (tone)
2018,1244000.0,Tone,Generisani komunalni otpad (tone)
2019,1228000.0,Tone,Generisani komunalni otpad (tone)
2020,1206000.0,Tone,Generisani komunalni otpad (tone)
2021,1229000.0,Tone,Generisani komunalni otpad (tone)
2022,1184000.0,Tone,Generisani komunalni otpad (tone)
2023,1186000.0,Tone,Generisani komunalni otpad (tone)
2012,5.5,Kilogrami,"Generisani elektronski otpad, po stanovniku (Kg)"
2013,6.3,Kilogrami,"Generisani elektronski otpad, po stanovniku (Kg)"
2014,6.6,Kilogrami,"Generisani elektronski otpad, po stanovniku (Kg)"
2015,7.0,Kilogrami,"Generisani elektronski otpad, po stanovniku (Kg)"
2016,7.3,Kilogrami,"Generisani elektronski otpad, po stanovniku (Kg)"
2017,7.6,Kilogrami,"Generisani elektronski otpad, po stanovniku (Kg)"
2018,7.8,Kilogrami,"Generisani elektronski otpad, po stanovniku (Kg)"
2019,8.1,Kilogrami,"Generisani elektronski otpad, po stanovniku (Kg)"
2020,8.3,Kilogrami,"Generisani elektronski otpad, po stanovniku (Kg)"
2021,8.6,Kilogrami,"Generisani elektronski otpad, po stanovniku (Kg)"
2022,8.8,Kilogrami,"Generisani elektronski otpad, po stanovniku (Kg)"
2023,9.2,Kilogrami,"Generisani elektronski otpad, po stanovniku (Kg)"
2012,20.977,Tone,Generisani elektronski otpad (tone)
2013,22.245,Tone,Generisani elektronski otpad (tone)
2014,23.445,Tone,Generisani elektronski otpad (tone)
2015,24.568,Tone,Generisani elektronski otpad (tone)
2016,25.534,Tone,Generisani elektronski otpad (tone)
2017,26.515,Tone,Generisani elektronski otpad (tone)
2018,27.374,Tone,Generisani elektronski otpad (tone)
2019,28.208,Tone,Generisani elektronski otpad (tone)
2020,28.959,Tone,Generisani elektronski otpad (tone)
2021,29.717,Tone,Generisani elektronski otpad (tone)
2022,30.41,Tone,Generisani elektronski otpad (tone)
2023,31.394,Tone,Generisani elektronski otpad (tone)
