Year,Value,UNIT_MEASURE,SERIES
2000,33.29165,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2001,33.29165,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2002,33.29165,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2003,33.29165,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2004,33.29165,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2005,33.29165,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2006,33.29165,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2007,66.62498,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2008,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2009,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2010,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2011,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2012,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2013,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2014,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2015,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2016,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2017,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2018,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2019,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2020,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2021,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2022,99.95832,Procenat,Prosječan udio slatkovodnih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2000,10.6905,Procenat,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2001,10.6905,Procenat,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
2002,10.6905,Procenat,Prosječan udio kopnenih ključnih područja biodiverziteta (KBA) pokrivenih zaštićenim područjima (%)
