Year,Value,UNIT_MEASURE,SERIES
2000,124.466193,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2001,177.728778,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2002,141.082284,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2003,116.704754,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2004,74.704283,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2005,130.958171,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2006,165.830915,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2007,132.198652,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2008,110.331646,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2009,143.030841,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2010,98.691435,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2011,80.222122,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2012,73.818258,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2013,109.174514,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2014,77.64753,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2015,118.244781,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2016,56.191673,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2017,70.734862,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2018,120.794887,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2019,157.196868,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2020,141.575242,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2021,98.717662,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2022,127.709817,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
2023,84.49103,Milioni konstantni američki dolari,Ukupna zvanična razvojna pomoć (bruto isplata) za tehničku saradnju (milioni američkih dolara iz 2023. godine)
