Year,Value,UNIT_MEASURE,SERIES
2000,0.50427,Procenat,DC_ODA_POVLG
2001,0.93124,Procenat,DC_ODA_POVLG
2002,0.13716,Procenat,DC_ODA_POVLG
2003,0.25946,Procenat,DC_ODA_POVLG
2004,0.23325,Procenat,DC_ODA_POVLG
2005,0.1206,Procenat,DC_ODA_POVLG
2006,0.14395,Procenat,DC_ODA_POVLG
2007,0.10573,Procenat,DC_ODA_POVLG
2008,0.0942,Procenat,DC_ODA_POVLG
2009,0.06307,Procenat,DC_ODA_POVLG
2010,0.14942,Procenat,DC_ODA_POVLG
2011,0.18138,Procenat,DC_ODA_POVLG
2012,0.27539,Procenat,DC_ODA_POVLG
2013,0.16629,Procenat,DC_ODA_POVLG
2014,0.09827,Procenat,DC_ODA_POVLG
2015,0.26381,Procenat,DC_ODA_POVLG
2016,0.16298,Procenat,DC_ODA_POVLG
2017,0.1349,Procenat,DC_ODA_POVLG
2018,0.07716,Procenat,DC_ODA_POVLG
2019,0.1002,Procenat,DC_ODA_POVLG
2020,0.13386,Procenat,DC_ODA_POVLG
2021,0.29906,Procenat,DC_ODA_POVLG
2022,0.14949,Procenat,DC_ODA_POVLG
