Year,Value,UNIT_MEASURE,SERIES
2000,158,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2001,141,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2002,87,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2003,84,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2004,103,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2005,87,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2006,73,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2007,99,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2008,73,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2009,74,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2010,57,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2011,59,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2012,61,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2013,54,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2014,51,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2015,46,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2016,38,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2017,32,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2018,28,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2019,25,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2020,25,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2021,23,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2022,21,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2023,20,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
2024,21,Na 100 000 stanovnika,Učestalost tuberkuloze (na 100.000 stanovnika)
