Year,Value,UNIT_MEASURE,SERIES
2003,23.95627,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2004,22.84454,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2005,41.41298,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2006,44.2008,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2007,44.9061,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2008,43.6401,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2009,41.7375,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2010,42.8564,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2011,43.3316,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2012,43.7502,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2013,42.6583,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2014,43.8087,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2015,42.6393,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2016,42.185,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2017,42.3841,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2018,42.4323,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2019,41.9677,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2020,41.5541,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2021,41.0081,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2022,39.9249,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2023,41.2449,Procenat,Ukupni državni prihodi (budžetska centralna vlada) kao udio BDP-a (%)
2003,3519.0779,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2004,3654.7027,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2005,7122.063,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2006,8586.4407,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2007,9832.6954,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2008,10903.0922,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2009,10342.5251,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2010,10862.5909,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2011,11357.0551,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2012,11459.5153,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2013,11408.1339,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2014,11961.6905,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2015,12335.0872,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2016,12767.3369,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2017,13479.2972,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2018,14402.2588,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2019,15018.0991,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2020,14430.7042,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2021,16052.7532,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2022,18212.8922,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
2023,20308.7072,Lokalna valuta (milioni),"Ukupni državni prihodi, u lokalnoj valuti"
