Year,Value,UNIT_MEASURE,SERIES
2007,100.0,Procenat,GF_XPD_GBPC
2008,95.3839,Procenat,GF_XPD_GBPC
2009,124.2336,Procenat,GF_XPD_GBPC
2010,99.2534,Procenat,GF_XPD_GBPC
2011,96.806,Procenat,GF_XPD_GBPC
2012,98.1752,Procenat,GF_XPD_GBPC
2013,90.3773,Procenat,GF_XPD_GBPC
2014,95.3246,Procenat,GF_XPD_GBPC
2015,93.9036,Procenat,GF_XPD_GBPC
2016,88.0687,Procenat,GF_XPD_GBPC
2017,88.6438,Procenat,GF_XPD_GBPC
2018,80.9888,Procenat,GF_XPD_GBPC
2019,83.8316,Procenat,GF_XPD_GBPC
2020,95.475,Procenat,GF_XPD_GBPC
2021,86.9433,Procenat,GF_XPD_GBPC
2022,91.1194,Procenat,GF_XPD_GBPC
