Year,SERIES,UNIT_MEASURE,Value
2000,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,98.9
2001,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2002,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2003,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2004,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2005,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2006,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2007,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2008,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2009,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2010,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2011,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2012,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2014,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2015,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2016,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2017,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
2018,Udio poroda uz prisustvo kvalificiranog zdravstvenih radnika,Postotak,99.9
